,donor_id,churn_date
53618,-7736542689844576757,2016-6-4
53751,-7733865401724677850,2019-5-30
53753,-7733395801147721215,2012-4-18
53775,-7730077219393573018,2012-5-17
53799,-7729893561784011170,2015-8-19
53950,-7729619340153361759,2020-3-21
53951,-7728171478523960802,2001-7-10
53952,-7728171478523960802,2002-7-10
53953,-7728171478523960802,2003-7-10
53954,-7728171478523960802,2005-7-10
53955,-7728171478523960802,2006-7-10
53956,-7728171478523960802,2007-7-10
53957,-7728171478523960802,2008-7-10
53958,-7728171478523960802,2009-8-10
53959,-7728171478523960802,2010-8-10
53960,-7728171478523960802,2011-8-10
53961,-7728171478523960802,2012-8-10
53962,-7728171478523960802,2013-8-10
53973,-7727318888272889747,2019-11-1
53991,-7726308293628980731,2016-3-15
53995,-7726308293628980731,2016-7-14
54014,-7726205779780427780,2010-7-2
54025,-7724010017605653263,2017-6-17
54027,-7723201391115860614,2010-1-5
54030,-7722654906886495721,2009-6-19
54039,-7722081304418328044,2003-9-10
54040,-7722081304418328044,2004-2-10
54043,-7721100016233075348,2010-11-30
54045,-7721100016233075348,2011-3-30
54048,-7721100016233075348,2012-1-3
54049,-7721100016233075348,2012-5-30
54051,-7721100016233075348,2013-1-8
54052,-7721100016233075348,2013-8-11
54053,-7721100016233075348,2014-2-12
54054,-7721100016233075348,2014-6-17
54059,-7721008521992250268,2019-12-30
54067,-7720821227113388222,2018-10-1
54073,-7718909942083155929,2007-5-30
54077,-7718440534682730674,2015-8-23
54115,-7717297690424915774,2012-2-26
54136,-7716233972942238850,2009-11-7
54196,-7715980114421795570,2012-6-17
54253,-7715440440526239513,2018-5-8
54258,-7715440440526239513,2020-1-12
54264,-7713823994647683550,2020-1-14
54379,-7713564550063697664,2010-5-22
54451,-7712881717567453007,2012-4-11
54455,-7712079442003204770,2015-1-29
54459,-7710451084189276526,2012-2-24
54551,-7708176793665491223,2020-2-14
54639,-7706189070138315403,2020-1-25
54640,-7706024544168798937,2009-8-14
54646,-7705977293063732082,2003-10-21
54766,-7704726660414628852,2012-10-14
54769,-7703713493823433558,2020-2-25
54771,-7703609409458709320,2018-5-13
54779,-7702076929018372236,2007-9-9
54780,-7701542351064262730,2016-6-5
54783,-7701066178542695015,2020-2-28
54924,-7700016576788146049,2020-3-3
54925,-7700015373868993151,2001-11-9
54926,-7700015373868993151,2002-11-9
54935,-7699908524254256625,2018-11-24
54943,-7699908524254256625,2019-10-27
54976,-7698186268858969459,2004-2-12
54977,-7696327539020618201,2007-9-11
55001,-7693536478795416715,2018-10-23
55032,-7692149136284242945,2009-7-3
55041,-7690371865471910026,2020-3-1
55198,-7689961174129735317,2020-1-30
55287,-7689267804324721824,2020-3-17
55288,-7687917542933126962,2009-4-25
55289,-7687917542933126962,2010-4-25
55290,-7687917542933126962,2011-4-25
55291,-7687917542933126962,2012-4-25
55292,-7687917542933126962,2013-4-25
55293,-7687917542933126962,2014-4-25
55294,-7687917542933126962,2015-4-25
55295,-7687917542933126962,2016-4-25
55296,-7687917542933126962,2017-4-25
55317,-7687917542933126962,2020-2-25
55349,-7687693093868324473,2012-10-16
55352,-7687585915812324340,2013-10-10
55357,-7687106322675217432,2020-1-28
55412,-7685244746728958409,2020-3-15
55417,-7684940848699171133,2020-2-25
55419,-7684894265867362544,2017-6-27
55576,-7678645993597150650,2020-1-24
55585,-7678498558814810919,2011-10-17
55655,-7678498558814810919,2018-1-19
55664,-7677305586912393428,2013-5-14
55691,-7677305586912393428,2015-11-14
55725,-7674130163841947192,2011-6-14
55747,-7674130163841947192,2013-8-14
55758,-7673575388204037703,2020-1-27
55849,-7672141858630543098,2020-2-29
55854,-7671245337376105683,2009-7-18
55858,-7671245337376105683,2010-9-18
55865,-7668853989347430566,2008-11-14
55876,-7667608162999832181,2010-7-24
55878,-7666668796445624730,2017-10-7
55885,-7665359683820692355,2010-4-15
55920,-7664690610597393416,2011-2-28
56054,-7662899951951340999,2020-2-16
56057,-7662476824254629827,2018-1-22
56195,-7661947071664394123,2020-2-18
56235,-7661705961465473891,2010-7-27
56258,-7661705961465473891,2013-2-20
56265,-7656867950146922538,2020-2-25
56266,-7656748291199429530,2003-7-14
56276,-7655214695973381912,2008-8-11
56277,-7655214695973381912,2009-9-11
56279,-7655214695973381912,2010-9-18
56280,-7655214695973381912,2012-9-13
56281,-7655214695973381912,2013-9-12
56282,-7655214695973381912,2014-9-11
56283,-7655214695973381912,2015-9-11
56284,-7655214695973381912,2016-9-11
56285,-7655214695973381912,2017-9-11
56288,-7654278751270344120,2011-3-9
56296,-7654169446627158704,2002-4-14
56301,-7654032921383143740,2020-2-20
56346,-7652498419134909969,2013-7-21
56349,-7651329687680871783,2001-8-13
56569,-7651158014860120251,2020-3-18
56588,-7651126909164014013,2017-7-9
56609,-7648794607793716082,2008-9-25
56613,-7648530544792089516,2011-10-5
56741,-7648127006967523622,2017-11-26
56742,-7647692569491782773,2016-4-5
56743,-7647401161610127912,2020-3-9
56744,-7647288300643934498,2009-11-23
56750,-7644538997705280829,2020-3-17
56755,-7644325554956765739,2019-2-7
56762,-7643838232779451032,2017-3-8
56769,-7642934524266155716,2015-8-28
56773,-7642934524266155716,2015-12-28
56809,-7642824294514221822,2009-8-31
56967,-7641880393248319750,2020-1-28
56970,-7641740368759295666,2012-7-11
56992,-7641063521312621800,2019-8-2
56994,-7639349450752265785,2015-12-24
57088,-7637547365701451622,2008-6-19
57094,-7636711819265990325,2015-9-27
57122,-7634804704611895657,2013-2-12
57148,-7632334417546058872,2002-9-18
57152,-7632282764048519784,2010-12-13
57181,-7631473295338930163,2010-4-6
57241,-7631473295338930163,2015-4-7
57272,-7630495877758312621,2019-8-4
57281,-7628767518499028365,2013-3-26
57287,-7628767518499028365,2013-12-26
57288,-7628375317850172413,2019-2-25
57309,-7625681532473783567,2007-11-22
57310,-7625681532473783567,2008-5-22
57311,-7625681532473783567,2009-5-22
57312,-7625681532473783567,2010-5-22
57313,-7625681532473783567,2011-5-22
57319,-7625165287120387757,2007-4-24
57323,-7625033985493156547,2017-12-7
57396,-7623094679460866359,2020-2-18
57403,-7622895786944634464,2017-11-10
57409,-7622576334467633278,2017-7-27
57583,-7622172400752086256,2015-3-14
57591,-7621285280054386747,2012-9-8
57596,-7620532587653268000,2020-3-21
57597,-7618508279705774328,2007-4-14
57660,-7617066348609303701,2015-1-18
57669,-7616804212261890180,2002-2-20
57720,-7616802677123208509,2013-3-16
57728,-7616633886440719915,2001-4-20
57811,-7616468778978900313,2013-10-22
57859,-7616071123898853847,2010-12-30
57877,-7613094996708807587,2014-11-8
57937,-7610094302130604991,2020-2-14
57958,-7609331563291493865,2008-9-10
58064,-7608442416310228507,2009-7-9
58065,-7607353477106271226,2005-8-9
58102,-7605881600245413201,2020-1-8
58162,-7604370597326639834,2012-3-5
58199,-7604171356925275078,2020-2-14
58205,-7604006450149837864,2004-5-11
58214,-7601493473305081669,2015-12-26
58217,-7601278855026270182,2006-7-16
58266,-7600073728283396907,2014-1-9
58271,-7598964966417991088,2003-4-14
58346,-7597783261531781936,2018-6-5
58350,-7597154722491691276,2012-12-19
58428,-7597154722491691276,2020-1-12
58627,-7594420241896041240,2017-9-9
58666,-7593829505385302461,2003-8-19
58669,-7593138633521542476,2008-4-9
58671,-7592461476232024710,2014-5-26
58674,-7592461476232024710,2015-2-24
58675,-7592277919054025758,2015-10-20
58808,-7590689339656997560,2020-2-15
58811,-7590086967640216025,2018-6-16
58829,-7589786964576601671,2012-11-13
58855,-7589785639311946017,2020-1-12
58864,-7589690919663256468,2018-4-18
58869,-7587018066126278899,2011-1-16
58875,-7583212788295072766,2014-3-3
58893,-7581765676929110083,2016-7-9
58928,-7580732071556037814,2020-1-18
59022,-7578841381887469132,2008-8-10
59077,-7578841381887469132,2014-2-10
59148,-7578841381887469132,2020-3-10
59187,-7578039530308590652,2008-9-29
59208,-7577108652585576251,2013-2-24
59247,-7576745635730426457,2020-3-12
59287,-7575044336030121866,2010-4-24
59326,-7574926028706108256,2003-11-22
59420,-7574632395403596823,2019-4-21
59432,-7574592369435701480,2013-2-9
59478,-7574592369435701480,2020-2-29
59516,-7571619182439153609,2017-11-8
59556,-7571457680042216052,2016-2-7
59573,-7570566944315145957,2007-1-14
59613,-7570566944315145957,2010-7-14
59620,-7570436489126420474,2010-7-29
59629,-7570232870409554550,2015-10-10
59647,-7569572434227975955,2010-10-27
59650,-7569336059229839264,2009-3-18
59780,-7569336059229839264,2020-2-18
59839,-7569111050051891403,2018-1-24
59893,-7569026106298018660,2020-1-21
59896,-7566297117124213524,2015-3-25
59905,-7566297117124213524,2020-1-21
59922,-7565321165576579305,2012-8-14
59983,-7564295642652882375,2020-1-14
60009,-7562146800693326586,2010-10-9
60014,-7560295853778604264,2015-4-16
60041,-7558568488987882090,2003-10-17
60398,-7558207616476442489,2017-5-12
60445,-7557519291663000941,2012-8-23
60446,-7557181891942389738,2020-1-11
60448,-7556626879643246027,2015-2-15
60450,-7556186117852933973,2015-10-1
60453,-7553041767442776197,2012-11-9
60509,-7551709188427051751,2018-3-11
60526,-7550835507739941267,2013-2-21
60531,-7549887222179957945,2003-7-16
60553,-7549519573088901279,2009-9-12
60555,-7545789193220307303,2004-2-12
60558,-7545059905942378327,2011-10-7
60582,-7545059905942378327,2014-12-26
60620,-7542922103716024329,2017-8-19
60627,-7541189928607512646,2011-1-22
60716,-7541159910497732128,2010-7-12
60719,-7540692406476320370,2004-3-21
60725,-7540263826317399292,2017-1-14
60874,-7539270665589956721,2020-2-17
60875,-7538281334545106008,2013-10-21
60969,-7538197297025944513,2020-3-19
60975,-7537001571970800142,2015-1-22
60998,-7536462134752915418,2015-4-23
61001,-7534105390451982718,2019-7-2
61006,-7533479635724795079,2007-5-14
61100,-7533473666058740973,2009-12-21
61222,-7532262508418449666,2017-1-25
61225,-7532262508418449666,2017-6-26
61232,-7532262508418449666,2018-4-26
61234,-7531304252101829963,2006-2-26
61239,-7530974901636042532,2014-5-7
61240,-7530974901636042532,2014-9-7
61251,-7530862061447592823,2015-7-17
61307,-7530862061447592823,2020-3-17
61311,-7529836388917101444,2007-4-28
61320,-7528605209275285948,2019-6-4
61338,-7528585365474073405,2003-2-13
61340,-7528585365474073405,2003-8-13
61371,-7527740991062897042,2003-3-9
61381,-7527205315116004691,2012-9-18
61538,-7526784284947033775,2020-1-26
61545,-7526737562303318718,2020-2-26
61546,-7526731223332302933,2006-7-16
61557,-7524074979348245119,2007-12-28
61586,-7523649670521409068,2003-2-12
61593,-7521867063095845349,2019-5-30
61596,-7521867063095845349,2020-2-28
61606,-7521004225147573130,2017-9-9
61613,-7519719596483675545,2014-9-20
61614,-7518828847993771002,2006-10-1
61651,-7518370823398596031,2020-3-13
61818,-7518208560722572871,2017-10-22
61869,-7517783784107076955,2017-3-27
61872,-7517436252240808076,2003-9-14
61891,-7517300964192856823,2018-11-30
61892,-7516554128623017360,2013-6-23
61901,-7514651499914883533,2009-6-18
61904,-7510066171277938276,2000-11-12
61926,-7509736044572766592,2014-3-21
61930,-7509126554305104163,2010-5-4
61941,-7508700165927932367,2017-10-24
61944,-7507650455837417537,2004-4-11
61951,-7505950069272725874,2020-3-1
61958,-7504420533991107067,2010-6-20
61972,-7504420533991107067,2011-11-20
61975,-7504391293358800478,2007-3-29
62003,-7503689453512718368,2014-5-11
62017,-7502546180361318189,2001-10-11
62084,-7501318597422096405,2013-11-15
62088,-7497430912122089732,2010-2-21
62148,-7497395275707312159,2020-3-12
62187,-7497161589543742020,2010-3-24
62191,-7496640425525337796,2020-2-23
62204,-7492894500050751525,2011-4-22
62434,-7490968090227813895,2020-3-22
62436,-7488516872661753841,2020-3-2
62440,-7487113867826916500,2015-8-29
62477,-7484950222594601097,2020-3-14
62478,-7484942078996181953,2011-5-25
62492,-7484773580558359369,2014-3-15
62509,-7484773580558359369,2020-2-15
62512,-7484253677763346087,2010-5-13
62522,-7484181556522617579,2015-11-30
62526,-7481214342520061930,2014-10-17
62531,-7480669170027926866,2019-6-14
62535,-7480506112064761716,2007-4-20
62563,-7480506112064761716,2009-9-18
62569,-7477882757452622511,2014-4-15
62620,-7477882757452622511,2019-4-15
62636,-7477297478979715705,2008-8-21
62644,-7476045053225095676,2004-4-10
62733,-7475943876177850525,2016-8-17
62746,-7475279978038705601,2015-3-28
62756,-7475102268969784570,2003-4-9
62757,-7473956311384823282,2016-4-10
62759,-7472379014920822903,2008-12-31
62760,-7472204312838812058,2009-7-22
62761,-7472204312838812058,2010-7-22
62762,-7472204312838812058,2011-7-22
62763,-7472204312838812058,2012-7-22
62764,-7472204312838812058,2013-7-22
62766,-7470242832635470437,2001-11-19
62767,-7470242832635470437,2002-11-19
62768,-7470242832635470437,2003-11-19
62770,-7469790831845368818,2018-8-10
62788,-7469343237661984096,2002-2-16
62789,-7468788974761509430,2003-8-13
62790,-7468788974761509430,2004-8-12
62825,-7468788974761509430,2008-6-13
62830,-7468500557317354738,2010-8-1
62834,-7467132005632306217,2010-11-15
62883,-7466640686059965760,2004-8-8
62924,-7465677180160172951,2010-6-12
62944,-7464937611496975105,2015-11-13
62953,-7463640071914453926,2020-3-8
62986,-7460635405170889698,2019-11-1
63004,-7459474241497413249,2008-6-22
63006,-7458604268425017382,2011-12-2
63052,-7457054167654297798,2012-9-22
63070,-7457054167654297798,2020-2-22
63175,-7454118381457312118,2020-3-14
63205,-7454106604640684096,2019-8-8
63210,-7453632650496413041,2018-4-3
63347,-7453232250928541554,2020-2-18
63361,-7451674888268959098,2010-1-23
63372,-7451432268133315650,2008-10-19
63374,-7451432268133315650,2009-5-24
63387,-7451432268133315650,2012-10-18
63396,-7451432268133315650,2015-4-18
63403,-7451432268133315650,2016-11-18
63411,-7451432268133315650,2018-11-18
63415,-7449243601195719546,2017-6-24
63494,-7446771844957397569,2013-6-23
63567,-7446485137022963508,2020-2-22
63583,-7445977571472624282,2018-2-25
63604,-7445193012290856709,2010-8-14
63706,-7445193012290856709,2019-7-14
63716,-7444497381913415401,2003-7-14
63720,-7444288904336580766,2007-3-12
63722,-7444288904336580766,2007-8-13
63728,-7443866899866656437,2001-11-19
63729,-7442979534598429367,2003-2-16
63740,-7442275033894117400,2009-3-18
63741,-7442124148011415462,2018-7-25
63762,-7441615374805384223,2001-8-18
63763,-7440598818652505139,2017-3-19
63764,-7440521504688223264,2007-5-25
63765,-7440521504688223264,2008-5-22
63766,-7440521504688223264,2009-5-21
63789,-7435722434867933045,2002-6-14
63792,-7434824734808803006,2017-4-3
63820,-7434332443614526532,2011-12-14
63821,-7428803046526727812,2011-8-22
63959,-7427054110583342873,2013-4-13
63976,-7425471358065507235,2020-3-7
64013,-7424765400651022387,2015-7-21
64036,-7424765400651022387,2020-2-21
64044,-7424195095959484795,2012-4-17
64057,-7421930985757851113,2013-3-29
64062,-7420347862762445959,2016-7-10
64069,-7420267574489469526,2012-8-13
64071,-7420266689375787840,2012-7-4
64153,-7418316685781902875,2007-6-13
64154,-7418138044938785335,2009-12-18
64158,-7417708943907995270,2004-7-10
64243,-7417208432534735851,2014-1-29
64403,-7414961010610590270,2020-2-4
64405,-7414955760631913660,2010-7-4
64430,-7414525924400153061,2003-6-20
64436,-7413547520726483047,2007-3-15
64444,-7413547520726483047,2013-4-6
64499,-7412483531948457786,2020-2-29
64564,-7411510528712894381,2016-10-12
64568,-7410273477530250098,2018-6-5
64571,-7410273477530250098,2018-12-18
64575,-7410273477530250098,2020-2-17
64580,-7410039637606746070,2018-12-15
64602,-7409360953375165223,2018-7-13
64609,-7409360953375165223,2020-2-13
64627,-7408961237451706958,2014-8-16
64660,-7406194651964225126,2019-1-13
64676,-7406051146661932932,2020-2-22
64715,-7405608855878038388,2013-5-12
64730,-7405309890130450240,2020-2-24
64732,-7403975364756577667,2020-3-12
64743,-7402487999924661863,2008-11-13
64750,-7402487999924661863,2010-2-22
64751,-7402028430708734489,2010-8-16
64857,-7401294937490133056,2011-9-18
64864,-7400502525948458213,2007-2-8
65021,-7399170550368867566,2020-2-1
65059,-7398548096539603228,2010-2-22
65154,-7398548096539603228,2019-12-14
65191,-7398524703610153847,2020-2-29
65214,-7396503087257466405,2014-2-22
65221,-7396383385426825281,2014-10-12
65230,-7396144556442129895,2009-5-29
65236,-7395817417984496748,2006-1-13
65240,-7394808206018487691,2017-2-16
65352,-7392462746399874161,2020-3-2
65358,-7391600924136683860,2013-5-27
65361,-7390711470434424918,2014-5-18
65386,-7384820717041089783,2004-4-13
65388,-7384744260827008398,2019-4-5
65393,-7384713035209830528,2018-11-8
65434,-7382485743796341159,2013-3-26
65473,-7380971999337064934,2010-8-11
65481,-7380118117167245250,2010-4-25
65485,-7377998562164048963,2016-4-16
65531,-7377998562164048963,2020-3-2
65548,-7377050542817150319,2009-3-20
65551,-7374208816468561817,2007-12-24
65601,-7370229474927443118,2011-9-28
65607,-7370229474927443118,2012-7-4
65613,-7369235312570617515,2014-5-23
65677,-7369235312570617515,2020-1-4
65679,-7368902576467330443,2006-11-17
65813,-7366252774639446290,2020-2-25
65825,-7365006513800689157,2013-9-14
65826,-7364612891311135750,1991-11-2
65827,-7364612891311135750,1994-8-26
65828,-7364612891311135750,1995-11-3
65829,-7364612891311135750,1996-5-18
65830,-7364612891311135750,1997-6-20
65831,-7364612891311135750,1998-6-15
65832,-7364612891311135750,1999-10-29
65833,-7364612891311135750,2000-11-6
65834,-7363256898994257784,2013-9-19
65855,-7362689649721068439,2019-12-31
65969,-7362274613358301075,2010-2-21
65975,-7362274613358301075,2011-3-21
66030,-7362266886032039402,2005-4-14
66095,-7359584436913430402,2016-12-5
66107,-7359584436913430402,2020-1-25
66137,-7355021622306345461,2013-10-12
66163,-7354362709902574999,2007-3-19
66229,-7354075619496319846,2012-7-17
66389,-7354032785139002453,2020-1-30
66546,-7353955124681914777,2020-1-31
66561,-7353865156461463132,2018-3-14
66574,-7353841540202798530,2001-9-21
66585,-7351471081023101903,2020-1-10
66620,-7351155727620323119,2009-12-2
66630,-7349880046879703876,2005-3-11
66787,-7349658672674992012,2020-2-3
66794,-7348642047853228664,2010-10-18
66811,-7345890546955395064,2002-1-12
66826,-7345870094431748750,2010-3-25
